WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_012770072.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_chrysanthemi_Ech1591|100
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_012770072.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_zeae_Ech586|122
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_012770072.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_dadantii_3937|260
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_016943744.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_zeae_ZJU1202|625
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_022633331.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_solani_MK10|1399
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_024105688.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_dianthicola_NCPPB453|1410
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_022633331.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_solani_MK16|1418
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_024105688.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_dianthicola_GBBC2039|1427
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_024105688.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_dianthicola_NCPPB3534|1434
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_012770072.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_zeae_MS1|1515
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_NCPPB2511|1535
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_012770072.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_zeae_NCPPB3532|1540
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_022633331.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_solani_GBBC2040|1549
WP_015853961.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_paradisiaca_Ech703|94	WP_038926430.1|csp22_consensus|Full_Seq|Dickeya|Dickeya_zeae_DZ2Q|1587
